trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29
8929,2041,5871,7019,1523,9300,458,500,9893,465,2606,2074,5573,3779,2242,7959,7411,669,2441,5531,9669,548,750,1850,8657,5050,909,1055,1534,605
6874,6159,1206,1229,6521,7008,1202,4076,9954,8830,2791,2265,8451,8405,6303,8952,9070,5178,8396,433,2627,9777,9649,2609,1840,4003,1531,6789,520,5697
3612,2515,5552,6687,7844,3770,6944,2261,7027,4231,7895,5755,4805,239,498,4165,6172,5000,9773,7103,3484,2672,4326,8657,6293,6566,9919,4689,8044,9937
7360,1569,4633,2340,5905,3896,1041,1569,1458,534,3779,8316,6797,9345,2550,2284,6027,1444,9114,2363,1291,3733,3593,2217,2224,9689,2935,2412,5669,497
9655,2632,2606,938,2558,8574,2171,6935,1049,7828,4496,5215,4476,7611,6315,9262,1014,738,9649,2096,5347,9104,8835,2044,6069,209,3198,3212,4632,6365
4558,8396,1836,528,7713,8421,8174,6162,9895,2911,8005,8382,8913,3666,4042,2336,1658,3168,792,6606,8943,7011,3224,2246,391,6515,3145,2334,2204,9556
107,8127,8373,2822,7629,5884,2672,5351,5477,5690,8178,6607,2334,860,3057,2285,2207,1355,9836,4858,7339,7069,1456,5744,156,8628,78,5081,417,3110
2616,2109,1148,5254,1218,7246,2111,5872,7050,4911,6816,903,1586,6204,1540,6232,4946,9232,9228,4781,9221,5915,485,6022,3378,2632,8655,3458,4349,2437
6925,6339,9644,4127,7530,3966,928,4398,94,6017,2013,5445,4279,3797,3211,9115,568,1439,1775,5577,318,7984,7511,9453,7669,2503,6949,8247,7386,5265
5575,9785,1551,5842,8920,545,8981,6531,3723,7358,552,4561,4556,1452,9154,2531,3022,4148,4946,7220,6519,3377,6505,6005,3367,6077,7221,3403,1983,7161
4553,8302,4424,5244,1793,9191,4781,858,5529,3167,6197,2511,7173,8225,3584,9606,4810,4889,2451,5219,5021,1729,3503,3780,5218,8508,8780,1692,8174,7306
2548,4456,5168,1537,7089,6131,5556,6765,4362,483,1493,1483,9612,7016,7277,6988,5084,1457,336,6101,5614,525,4848,3729,9895,108,6147,1629,1064,1596
3528,9424,1765,6741,3709,5791,5534,8918,7118,7179,9435,9061,608,3197,3027,8372,2822,9477,9287,2928,5937,588,2250,6522,7913,7280,8583,6346,2193,343
5515,2980,4747,1472,5516,9847,1554,3380,1734,2753,6472,6760,6161,3714,6308,2897,9916,9938,3588,4240,7587,5594,9006,7368,5020,3818,2082,1071,5882,4092
1675,6176,574,348,8300,5602,3909,1075,3295,7703,5997,6343,208,3363,2060,9658,3981,1735,4826,6874,255,5402,6995,7800,3299,6371,9168,4296,8788,9897
1520,1041,5646,5383,7274,9139,4456,9228,7254,210,8909,7200,5934,6724,1039,7056,1240,5557,3968,6680,5037,1926,5879,819,4770,670,408,9949,3751,2421
6225,802,6323,5194,4507,9423,4342,4179,4442,993,2157,4049,4355,2787,3515,5982,2601,9405,8960,3833,4759,359,8343,2506,1140,5866,9657,6097,9824,2556
1585,9491,1570,6337,2512,3211,239,8859,9523,1741,2332,2544,7,5008,8608,9431,3301,2093,4497,2138,9953,9468,5031,341,3267,2624,2428,667,1321,4041
5882,1003,7820,8695,1748,3910,9358,9761,7537,9702,6505,849,3757,5412,2957,8490,7346,6630,1081,2961,6992,2795,5968,5480,5249,7130,9700,1031,987,8386
5636,3058,7801,8797,9745,579,4636,8729,2075,1764,8527,7331,338,137,3115,8445,2052,214,3646,958,3873,175,7975,4102,5786,9189,9287,1537,8571,5813
9892,1007,3123,4167,5813,2057,2265,5218,4419,2865,8686,7865,2787,1756,2879,3601,2132,1534,2101,8866,9992,6461,8507,5235,6655,47,5669,3580,6452,4881
4334,2716,3090,9719,1132,5472,5774,2223,3429,8999,2944,3788,2236,6721,2213,3889,2150,7413,4199,6023,4582,7172,2933,4434,1270,9759,2357,500,674,9476
712,4853,2131,981,9981,1605,7168,7989,8751,7606,4588,5640,6209,5088,9005,4566,3726,4630,3340,7924,3199,835,821,134,5087,7245,2027,2378,5071,286
7528,4511,4233,8073,5499,5945,2878,3641,9488,266,1519,9703,3978,5322,8141,6477,500,8789,3208,231,2834,6068,27,2818,1431,5728,189,4084,2418,4117
8786,1263,4063,6123,7544,9476,3277,5345,2013,7119,5279,3738,425,5936,5918,3566,4317,8316,9488,8839,9810,1001,3788,7048,6612,3864,7821,4004,5844,5753
2046,8557,807,3436,6653,6285,6583,4181,6747,6799,3024,2360,3409,3328,86,6803,4106,3707,2000,6312,500,6044,7626,1205,4478,427,6250,4481,1996,3414
6202,1689,712,5757,3011,8329,9963,9545,1926,3292,6937,1301,7322,3940,571,7311,1630,5595,8196,1405,9424,849,2637,4270,283,2240,9949,2466,3222,6435
1292,9575,7150,2556,6290,8850,4543,7163,8910,6060,9218,527,6234,7668,9558,211,7841,8479,5217,5054,9337,5699,3498,8968,1932,9915,4696,7847,2522,480
9045,1001,620,277,4944,4143,436,8024,8129,1836,6991,1565,9489,2871,6048,7498,8207,6547,8091,117,9489,6924,3599,153,5747,22,1313,1320,9548,1136
4804,1542,5385,4091,5844,1591,6003,8191,6995,7944,9812,848,2898,2689,13,7303,9657,5017,6013,6930,3276,1222,918,2990,7762,2689,3279,5381,8947,1599
5926,7495,6055,8192,3337,3719,1599,6211,8480,9008,467,7835,7196,3622,9305,329,4411,9747,6168,2915,225,4137,4600,2653,9900,9961,6934,4318,1209,4088
9460,5428,7715,6948,1882,5487,4736,4415,8714,2927,3308,6495,3918,5064,16,6363,9618,2121,1434,1768,2423,8866,3560,9388,6800,3929,6983,8765,4818,1609
3151,5410,7433,4814,9557,3581,9382,8979,2050,9658,71,8983,4007,9078,8622,832,5456,931,8608,7654,4084,8723,4020,8816,928,7198,6286,8493,6459,4841
1140,8666,9667,3440,4066,7718,4774,365,8183,5870,3349,5372,9781,2656,9085,5594,9570,9856,1576,5672,2269,1137,484,7091,6523,1273,6747,6829,1742,2280
751,7190,8857,6792,9999,1805,9664,8885,9347,7379,8678,4211,263,7213,1616,7187,6553,6331,550,1045,1667,3285,4966,7048,9188,6489,2006,549,2469,6816
3734,2734,2468,6311,5148,6827,8143,2437,8464,8115,7896,3849,7947,3431,9996,8465,2102,9914,407,6450,5985,8217,1825,2160,1631,405,4176,4180,8179,7826
4742,2070,3822,6227,1059,9907,1908,191,4924,1927,7483,919,9126,4944,8163,747,4677,7373,9145,3564,7368,3694,2563,8452,9901,4240,6833,1397,7059,8093
1308,1314,7921,2351,4652,5785,1886,3266,1527,8502,2192,6298,3855,2133,6310,7640,4216,8406,1496,1883,8009,9399,4893,6865,6982,9419,2902,2019,4467,9268
3815,5236,7465,9575,1898,4692,3699,1389,6026,7208,2811,6832,5571,6802,5892,8966,3359,5959,1331,5795,4952,6717,3650,5283,5176,8171,685,5027,8949,9731
1655,821,5668,7463,6044,3916,2407,4973,8467,170,2021,2315,6445,7696,7806,9379,7580,4162,2867,5373,3314,7466,9327,3666,7836,2192,534,6496,9969,5870
6228,9690,715,9083,9177,9098,5407,1031,2462,7112,2950,3048,6870,9599,6091,381,3256,5815,6385,514,6056,2606,3888,3895,6084,3119,6731,4464,8422,4833
4555,4393,4555,1416,2998,4286,7729,880,111,8842,1429,3263,6998,9875,3176,4979,9992,2404,5166,7989,9269,692,3981,4873,6012,8697,6313,2526,2490,1555
7429,6031,2577,9178,5995,5849,8766,6132,5872,670,2107,8769,6362,1753,8417,7,3732,8814,9194,4391,2619,5994,2434,9098,3580,8813,2569,8004,1651,3353
5978,3048,153,6299,8681,8728,5231,954,148,7773,9821,5396,5973,6544,7613,4907,7445,2387,9112,6923,5625,3516,4225,5821,3014,355,3940,7700,4465,4968
2665,9904,3657,1014,9317,9264,7052,7163,9618,8397,3573,5987,9032,1293,9010,5723,1507,7898,6377,6519,2338,6593,6950,3190,75,6997,1492,3140,5855,3540
6066,1153,240,8441,9541,658,1821,5372,6734,8836,5032,3130,311,4167,8180,5989,2902,9047,6362,3194,6539,5586,7293,6076,5132,4906,5837,4547,1499,2632
5821,9044,9504,476,2811,7929,169,1214,7746,1633,3279,7772,7767,919,722,6027,1439,3489,8937,2212,8927,8839,4925,9455,5089,8968,5773,8735,2984,9432
3433,1857,9894,8901,8891,5116,6021,7791,8824,8581,9091,3633,7554,4271,3472,9746,8071,3983,2765,1174,6354,2540,6106,9852,201,1970,4260,3044,9695,7232
4375,4867,9110,8529,3105,9220,6920,3161,3674,5030,9334,8571,4833,4887,2961,4336,4887,7735,5529,6445,5616,4829,2794,96,4634,6280,9676,6583,1912,7803
1170,8109,8900,4727,1079,6480,6879,6987,2659,8708,7033,7867,3538,5147,5630,304,5255,3707,5476,8099,6574,7813,4487,4991,7751,1032,9374,3548,1298,8948
9981,5924,4616,5215,6461,4264,5186,4880,9387,7539,1189,5759,5813,4422,7661,7720,7324,8638,7544,1676,7765,1988,2545,1072,5272,4783,3971,4479,7592,5261
2804,7111,5844,4930,1650,8510,13,7891,1605,449,8977,2844,7930,2057,2339,2563,7966,9773,1272,5030,32,6946,2941,4392,9537,7184,7911,6777,951,4266
8752,678,9233,2755,5525,3620,9540,2596,2243,5367,2771,7950,4708,1375,158,2258,4203,7161,8363,8008,5933,2196,4884,4736,7510,6253,6151,7945,1006,1553
4011,7751,3262,2997,2855,9935,6644,4281,4197,6892,3496,3287,1331,9827,3131,916,8009,3840,9712,6677,8833,5918,730,7428,5563,3866,7655,6901,3561,4226
2678,6799,6628,165,9370,1867,7699,7205,6162,8660,2454,9884,960,6786,4958,7157,2076,8612,6287,487,8494,2145,2084,2649,570,127,7506,4237,4127,404
7574,9861,1828,4580,17,3393,7010,5596,4027,1430,8246,4951,8286,7393,2313,4561,1032,5508,399,6042,1171,2100,870,2162,9980,2322,9115,9226,1995,575
6217,1371,5914,816,3040,6224,9907,1706,5505,9589,3788,1583,7335,8140,9549,2636,2101,8690,7202,3340,1603,5037,1819,2176,8466,8232,8241,1060,4248,3093
4423,5868,5573,6574,4930,7953,4240,1685,549,9505,9232,6940,3767,7977,4122,33,729,777,4179,6118,263,774,1968,1500,2861,7456,7782,8726,880,3626
9126,2084,1841,1684,6622,4148,2541,6672,8485,6696,7423,1082,8263,1124,7555,4227,8486,6077,8663,2586,7452,8085,8358,4537,4723,7965,6231,5789,9382,7729
3599,1413,3667,49,9415,9889,6042,8095,773,9188,9788,6388,7587,7890,160,6822,3833,431,2180,8245,1906,3952,921,7069,5444,4022,4881,8310,6979,5342
5314,2525,9941,9436,380,9143,3159,7478,1291,4560,2516,6189,2623,4296,2133,4042,560,5140,1827,7629,3643,604,2773,9722,1716,5146,65,9354,2089,8261
917,9406,972,5936,8472,2445,7647,1486,3885,3685,3916,1270,8133,8990,489,2406,4700,5888,3683,7375,8702,1733,5458,6499,5626,1582,452,6240,1056,8276
3753,5039,7099,4561,575,7273,9245,9898,4294,7686,8629,4859,9688,5822,9908,9247,962,9693,6830,1255,5451,6786,9204,6120,989,7893,8595,917,7651,5035
526,1785,787,7454,3238,249,3653,1170,8657,9608,6398,2069,5674,2045,4800,600,618,6487,9105,1788,5624,2932,4111,8945,6008,4980,1644,1305,4712,3995
5169,8769,7766,7195,3845,2791,9360,3795,6901,7934,8669,6551,8228,4608,8326,1884,3388,1943,1456,3433,2177,6487,6930,1322,1879,5031,7289,7233,1194,4424
6573,6960,2007,3285,5990,8962,2696,3995,7620,3492,3299,3751,4994,3680,2668,699,9427,231,8988,2922,6699,4803,7751,9322,281,9606,3550,7124,3089,2330
4387,7260,2338,5397,1406,1357,3656,6670,9463,8854,1247,7545,5227,6428,8337,4457,1131,9470,7060,2025,1708,8196,727,6670,6520,8215,9383,2078,6605,878
1085,9620,2940,4436,1242,1223,2543,5559,6853,878,2397,9797,4490,9162,1475,5165,2034,7448,755,9965,4536,8321,8072,2486,385,6349,4103,2010,5198,8188
3457,623,89,3971,6422,4355,2601,8599,6403,5287,692,3895,723,6932,809,3390,790,1231,8327,388,4254,8910,5205,2665,2739,8519,9761,5964,8433,8811
9293,2402,4812,8497,7221,8377,4540,9242,7704,7617,67,5098,1594,7740,9490,2554,8035,4048,7887,6517,1980,4126,8439,8060,2520,5898,3455,8086,2332,7659
5156,42,1034,3688,2915,8960,9518,154,1459,5042,6088,3847,9907,9670,4736,9435,901,9245,263,3904,6549,1668,613,7957,9030,607,5725,3410,8514,3909
3484,1733,4458,8091,2225,7808,7124,2928,6605,8775,4291,3136,5234,2858,9894,4054,9062,6854,6989,3397,5862,9656,879,4804,2992,1636,7726,445,4233,2105
8180,2037,1220,454,6244,7138,9325,6095,1985,9758,1149,7689,6296,4535,6511,689,4579,724,1772,4308,7953,7817,8772,7822,1659,4434,4922,6407,5677,9851
6483,2065,111,2436,8884,5990,8647,5899,5940,7264,6649,7974,6568,936,3990,9412,7946,6877,533,9309,9353,516,5127,5415,8770,1219,1834,6235,583,1500
7518,280,7132,372,4584,544,9006,1682,846,3325,710,6981,6900,3903,934,8969,9811,7850,9491,7440,5334,3644,2334,8268,6916,8248,2010,4024,8511,3470
2341,5532,4488,9792,7717,9959,6419,1906,315,9036,2111,3752,6553,5822,8401,2941,5435,2540,3388,6715,920,5682,1792,5076,1640,4043,1141,4238,6107,7219
4340,1943,2923,4304,6182,4342,9444,2853,1107,5774,8466,2937,2178,6859,7913,395,5165,4826,1119,5239,6651,9527,8212,2449,9176,7551,9428,7295,9601,4563
2288,8722,8581,7858,2441,9972,7038,9728,7268,4825,2555,3559,7044,5292,8821,1759,8343,5297,3047,7962,1079,208,5377,9751,1628,2017,4565,2487,788,7656
4041,8162,3157,1558,6282,8470,204,4306,9284,4142,1738,9199,5995,5789,4934,2602,984,8721,6140,1275,7634,8863,5036,7786,4951,2281,9528,963,1741,6968
9198,4244,996,2865,5106,7731,7446,9778,145,7888,9990,5442,5195,9205,3553,7321,5633,5450,6892,4216,4226,6519,8274,9193,6336,4769,2988,4665,8866,4239
8831,7475,4578,3513,6223,5161,8676,7024,5038,2407,6155,2193,7946,64,929,8805,1166,5882,8074,4062,6597,7749,2100,327,9303,4681,5694,1886,635,5108
4305,5571,7916,1033,2163,365,4802,1332,5191,9011,8196,2960,7149,583,6739,2944,2133,1646,2296,2985,6151,1417,6403,1501,9832,3961,438,8966,282,6160
9578,6318,4302,1502,6236,9453,679,4195,5682,6919,87,4586,9467,5817,2177,1311,2408,4752,3771,1746,3841,1032,6341,2960,3817,8816,4754,8236,6859,8764
7020,1428,1063,1060,672,3982,1550,5899,8840,2925,2472,7198,1603,3278,2696,7315,3331,1081,9230,2754,9232,9990,6123,8510,1091,886,2148,948,3891,5221
9561,548,8393,2168,1785,3463,442,8477,8511,1843,4928,5274,2308,8011,8911,2801,3357,4881,35,6586,2761,7807,2236,5654,1021,7321,9595,8180,5279,7956
6544,1523,9826,6427,866,5669,454,2201,8157,4885,7509,6732,8790,5366,9345,8732,6108,7910,8058,7524,2765,6005,5333,8813,8074,9832,7584,7357,6912,9019
5931,3377,5406,9877,3264,7072,48,7468,1456,7608,757,1579,9139,7681,2352,9134,6765,1485,5494,2404,9186,7167,6843,519,1457,8918,6998,9612,4085,8068
3594,6630,8952,2682,1983,3015,5503,2002,4940,185,3049,189,5563,8697,8567,6201,1696,7947,4029,5189,608,2572,141,2863,2849,278,8809,3231,7716,98
2267,3179,7990,1356,6188,2895,6025,9270,2621,2569,8970,4024,7564,4776,345,2728,7982,2665,251,2499,6607,3833,151,4344,9091,4428,5394,9963,1201,6683
8349,9432,1072,7321,5233,7698,1492,7587,7042,6903,2507,9238,4115,8672,676,9877,2474,3728,5408,9687,5619,7916,5088,3490,7883,8376,5753,9004,1282,3540
8086,6611,4656,6372,4540,3256,9845,9362,3217,1268,2468,1332,9754,6645,634,6857,3329,3790,4314,4538,6692,4228,2812,2161,6116,4985,1721,5630,9940,7440
1490,4266,8047,4545,8368,2096,7348,2125,1840,9133,2526,8815,2164,4387,7967,8203,9378,7679,7800,1480,7964,2954,6262,4349,3537,953,4138,1357,9872,4964
772,9737,4914,6262,5161,1613,8359,6175,1441,8306,1460,6159,6880,8030,4283,6748,3543,9956,5558,9807,5793,5766,3046,4802,9915,3687,6904,2042,6332,9301
1797,9607,6573,6591,934,2240,7192,438,184,8205,4043,5891,5622,3418,1751,3880,424,1929,1395,2547,2256,6126,8671,3938,1623,2642,5274,6430,5541,8210
2505,6697,6605,6180,6642,9333,1583,4189,2616,4641,5302,4265,4570,4059,8351,6569,721,1754,3938,2325,555,9674,3772,5118,4324,2482,1197,2720,4257,4761
2622,5364,4951,2669,4053,5637,7381,8380,2166,9484,3413,3110,2064,3015,2205,2216,2363,5215,4743,6088,490,8809,7807,6473,7111,7337,2722,9108,9340,223
6917,6520,8964,8611,4461,8641,9579,1820,822,9718,5989,4216,8288,8862,745,1771,9358,6690,5583,1765,2826,1407,4570,2542,3480,164,3366,1044,488,823
9772,5686,7370,493,6377,6429,1411,5632,2344,7169,4136,9336,9124,3420,4201,900,926,5995,3794,2099,5041,6854,9238,6841,4407,7541,6677,1200,9271,6924
1041,850,1193,1184,8118,1771,7910,9831,482,7315,3181,7746,4811,5671,2445,3817,5889,140,9041,2780,1240,4935,7329,2264,6798,8238,5443,7647,8291,6968
6305,3045,5201,5262,5020,4373,2617,9272,5096,7830,2251,5474,4712,7299,9529,2341,6860,3778,8859,8150,4618,2890,1357,8221,1288,5675,3844,2243,3572,1055
6253,8808,4132,9667,4814,7274,3552,5133,5825,6250,1321,9762,1733,9518,9283,497,6097,1990,2744,1233,9866,6731,5190,4583,5652,2457,6860,8831,9752,5293
9764,2914,2158,6798,9110,8,1184,6943,260,276,4286,2592,7637,8007,1888,440,8188,5653,8512,6960,3912,7507,4866,1513,2756,1831,8021,7960,3090,4066
7669,3077,2169,3835,767,2006,9889,8499,2931,4576,1015,2976,1549,168,6633,7285,1438,755,5666,4584,5062,854,4188,9236,6572,5643,9262,9483,2130,5597
8670,838,2170,5266,3953,6785,3241,8634,8195,2290,1489,9074,3299,789,3808,1989,5992,3608,4393,7132,603,9048,416,9942,2760,1040,6005,8768,984,9796
4120,3825,1219,5971,51,1101,3977,8828,866,6564,3148,5674,9707,9149,3397,345,885,570,947,3827,2819,8998,6963,8741,3473,5880,7014,5561,7723,2486
9065,4914,7236,7175,5379,6050,5777,3889,3949,6601,3749,1458,2015,1614,9681,9413,8668,5488,2594,7142,5118,4343,5926,7771,2373,9818,1956,1988,8802,7322
189,3637,6488,9417,6402,340,524,138,9489,6323,8979,1019,2497,9751,1801,4342,6512,4192,6534,7638,1641,6678,1714,4441,9342,980,7336,6240,7356,9410
1877,5660,5656,3536,4462,4330,6469,3710,5046,5199,5342,8721,2915,8271,5149,9908,6557,6865,7978,9483,7941,908,2026,3621,4011,5800,4226,6323,445,9099
8798,3077,7266,6419,930,684,8819,548,9652,5243,5191,6205,4020,4168,2193,3106,7490,5444,3357,6243,8383,8116,7707,3589,1162,3257,7700,8203,8438,5642
4372,3548,1380,8525,9968,2301,6973,5277,436,6579,5939,7072,9149,2980,8814,5798,6850,6771,8632,8701,4172,6067,5903,3723,219,1793,259,4159,2097,9716
5574,6288,4490,8827,8603,2969,594,1276,2438,9357,6013,333,4492,7866,2157,5236,1358,11,5211,1113,6556,6025,8000,8628,1974,3270,4073,7950,6236,7815
1828,6376,9440,18,8025,8384,4458,7985,8095,5401,4834,7069,2104,3462,9177,7871,5623,9389,3104,953,5686,6746,1584,6328,9625,7862,1940,3928,8191,813
4809,3685,2188,6762,1003,8045,327,7379,6622,9055,153,8716,3118,6758,1833,6476,1997,3638,8583,2204,5009,5957,749,4327,6429,1639,4198,839,9961,4721
7124,995,4565,9675,5437,3296,5149,4252,7080,7499,2766,7573,3301,1991,3802,6251,9414,280,2033,8459,8571,7899,8716,4195,1964,1556,5463,2562,6678,6243
2592,7510,8740,547,4812,8106,6508,9169,5700,6697,6652,7866,5453,6926,6887,9081,3331,4073,1903,5565,4156,7569,8400,2635,9021,9074,4576,1513,5854,1680
7434,8216,8244,7653,7157,8656,6914,506,8845,8377,4234,2394,5201,3218,6534,6458,6196,153,2395,7986,2688,6506,1475,3631,2672,518,1716,4726,3733,9299
54,1004,5932,9632,8975,7432,1411,6773,2510,9702,1415,6549,5239,4619,1775,3011,2095,498,4068,3270,8544,1395,365,5556,9690,7920,3737,113,4918,8763
4316,1573,3984,930,224,9235,3780,8449,3664,5316,7924,3571,3542,3370,3172,6276,9531,4736,1169,8268,7026,2310,9915,141,4388,4736,550,1212,4218,4656
8202,446,568,3817,1225,9296,7602,4237,439,7838,3651,9889,2926,8426,3896,5626,1998,2206,304,2157,8699,8046,8205,4855,8541,5969,9228,2218,2321,5037
2928,390,3838,9413,2371,164,5216,1914,8561,9936,787,6026,7003,461,4716,6046,2729,4142,8743,9438,4258,229,9800,5887,9188,9919,8127,4536,9731,9011
8318,8943,9176,3756,9913,1210,2042,7186,9913,2042,5355,874,4258,3626,1712,6514,6206,3056,7477,9942,8086,7296,2032,4598,6181,5053,9998,3089,8943,8683
1744,8370,7991,3696,9807,2870,789,3595,4640,90,3026,4057,9577,7700,9895,3348,1891,3738,1687,652,2457,9836,6680,2655,6833,489,8617,1814,8903,5069
4890,8252,1197,1014,3392,2467,1145,492,5495,2146,4901,4304,1412,9275,1317,6822,598,2431,3777,870,5570,5234,6185,6409,3738,9932,2904,4785,5929,362
8318,8282,8264,807,263,8904,3150,7830,6194,6420,4277,6787,8518,7797,3141,9274,3414,1689,9111,7993,6783,3856,1883,6514,1774,1995,3626,3389,7656,4404
9978,1828,4452,1400,6107,5544,2149,9704,5342,3531,5979,9108,621,3356,1952,39,1791,1087,8849,5639,7531,2997,6299,8749,5178,7394,4337,6001,2621,6180
3259,9486,6758,6068,4841,765,3442,2506,729,6762,7068,414,70,6969,741,7934,8304,2797,3961,7281,8383,4987,2651,1573,5580,7251,4680,9408,7244,5259
2505,5662,2287,9342,2765,3843,9553,4281,2382,4274,9114,8234,333,428,7025,8500,6427,8714,6906,5274,321,6940,8596,4370,5084,5413,6199,9603,5058,6692
6127,4318,7416,4623,24,1004,1736,6561,8736,874,7799,9873,3024,5941,8790,7154,3883,9905,3119,8779,3856,9857,2508,1238,4872,5046,1405,88,3994,4140
2647,3599,4098,5156,302,6206,2222,2801,7871,6405,89,5267,4919,7184,4659,2001,5045,9098,9329,4584,6096,1262,4819,4511,4598,7788,1632,7943,4760,5961
8838,2129,2158,7375,9049,2018,3894,4428,4663,9194,9518,357,7565,4475,9919,7110,9161,5027,7149,7706,463,1939,5742,9311,342,5075,1033,1779,7484,9425
8690,7355,3797,8623,6497,364,4315,9547,2065,5382,9826,5519,7691,1529,2341,1221,7559,895,9167,4736,6804,4002,9248,8779,1349,9005,4588,8963,8592,1723
10,6408,9785,6243,1444,1452,5273,3650,1867,802,7884,4307,5583,6984,9232,6575,1008,3944,6561,2293,2221,6717,1986,9410,6590,9330,8081,5083,8231,9264
9814,2534,5993,9728,9963,4960,3181,2728,5159,8672,4392,1317,7293,5810,8867,156,6327,2745,9209,9212,6936,586,3409,2246,7947,3894,1836,9354,8241,7373
5311,4083,8644,872,3769,883,2159,3588,6217,4488,1862,6225,5503,6998,6174,1344,9021,7834,9212,4590,5670,4607,24,6860,8564,6503,5649,6040,8884,9934
8006,101,1850,6625,8935,8977,9261,9908,4185,543,8312,9457,1261,8997,6604,4425,827,1609,5049,8827,2316,5874,5484,158,5948,475,5469,203,585,7696
320,1777,5229,7585,1967,5041,6913,5113,8431,5312,994,9639,3728,6461,3992,8339,2666,9495,292,2251,6676,7333,3688,9643,9065,2910,1691,1962,5979,1223
