trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29
15248,35848,41551,8849,19355,47439,49956,33049,14575,25348,728,3676,39171,47127,49745,26096,32090,38179,47594,32957,33996,14580,47271,31021,10960,11872,42518,27014,4755,29958
33119,49501,24801,17799,34588,35828,33529,14364,12385,18200,15549,11092,5963,28108,37535,7133,13991,22211,10930,45143,1240,43362,1613,40854,26700,8063,8119,25698,33078,49852
39454,28448,38732,48298,21605,599,36475,39490,4505,26470,4547,3073,35529,35010,13823,42945,30800,43892,8561,6016,22463,8387,5484,45554,47722,44744,2739,4218,20957,8525
1740,25817,26546,10101,46745,20682,33331,18741,21557,45694,10421,23609,22290,41350,3568,47552,49415,11561,20064,41601,38673,21506,26407,2998,46196,6260,35766,27153,18078,22894
36782,11547,45306,13829,49976,37197,10153,37576,39570,499,11161,15015,33801,2659,38143,38339,4814,34461,40928,11422,42339,15390,44530,16833,30012,32192,48074,18753,24666,42377
13032,3783,43912,49856,6090,28030,30920,24327,39813,7465,31580,28896,19220,41453,36503,44777,29643,7466,41202,22122,10508,17942,351,7400,41860,20200,31588,9648,29219,10932
46926,7033,21373,47010,26082,15077,14229,26220,28107,1858,15115,12990,27186,16859,8967,31836,36277,6629,44232,1729,45323,39264,4184,10433,33091,16010,6952,12847,6315,2417
42591,8163,23481,28075,46218,15581,1832,1997,41615,35320,40966,14996,17902,2689,25209,35807,43237,24440,9764,28412,13934,44156,11441,34626,2032,26261,22444,9335,6136,22786
45963,24633,4821,4913,31375,34293,4805,16302,5830,16922,17981,8293,35649,15114,44559,16658,24685,41986,33581,9449,47098,1978,6909,48282,34626,49022,3636,20321,2078,39746
35714,10058,22205,40169,23618,33683,27773,47610,4195,2136,32019,9057,9334,33618,1989,42441,43250,2673,39089,8382,5163,2190,38450,8867,7360,38755,6121,13829,32174,1986
27494,6275,18529,26748,10231,23533,4162,9044,45427,31311,32709,23017,6342,46253,10200,40388,24107,20712,36453,47758,21387,39107,2997,44948,25171,834,39675,45461,22674,25460
14447,10527,40451,9359,30850,28982,8682,6273,39579,44301,27264,33263,42307,954,25260,9135,4054,20000,38594,26422,35770,46912,38593,8173,8893,26059,11739,43312,18527,42489
29440,33583,10424,45905,30515,15863,32696,27738,21907,11642,8050,42404,17115,37379,16166,37046,6629,5776,3167,19430,29353,10687,17302,8983,24274,42594,12789,49483,8816,38223
38619,32505,7341,3749,4871,2180,44058,47773,45258,22759,2207,20858,18222,30443,12227,9341,43742,2952,39342,19122,36883,14930,14369,45229,1563,34511,12579,47531,1667,12439
18232,8435,33490,2109,30120,36763,10685,24646,42148,40360,40553,33527,28690,14663,6160,9138,8828,12670,36910,48381,1269,50000,35339,22974,621,48071,312,32988,17395,9748
426,25353,4592,11287,49079,24522,8444,21401,28200,19641,24787,43272,38448,3440,40299,24926,19784,49041,7098,22305,40436,40170,12894,24087,46530,46192,34619,13609,29541,21057
49730,39140,38576,21016,45644,46972,3710,23486,376,24066,5969,26427,2430,24816,12844,36459,2272,5417,19784,28879,26075,36416,5822,37809,13512,10525,27793,6768,49300,28642
10464,33206,6202,16507,35680,45063,45754,17589,14892,29429,37740,3611,24641,15187,36613,10123,12088,36925,9802,20873,20083,28044,1937,42755,45695,10009,28884,6515,7932,29224
45754,17822,17695,23367,40589,23164,35923,42950,22116,49947,25888,21777,44382,5806,14336,38423,19240,40091,1344,40499,22456,28273,30041,24017,30673,24308,35118,25381,32695,6382
27697,37694,20672,47527,7169,39386,19121,26121,17445,42513,43987,18241,829,32898,29107,27950,20335,5755,37146,24404,23745,41862,26019,40479,40317,34030,24587,40755,46421,43514
22299,11918,7060,20973,28356,22408,22223,40302,28470,12668,23986,10042,23736,42225,12105,33486,11286,16590,14351,49884,30348,23659,14009,15117,13467,431,34332,47774,4253,1372
18211,24703,40981,6145,14835,36556,45790,40652,45880,49827,35633,5932,17420,48955,46764,49969,40108,19556,19301,41156,1018,31935,19390,41629,43822,45983,8325,4282,8771,16367
10190,4164,18987,26962,22062,37690,22135,3430,6934,1932,8625,44387,28,28064,25232,11587,39662,5827,15870,40962,20146,45883,48654,14915,20870,29120,45956,17181,23527,39586
14111,3207,2294,5887,33199,49932,6216,43337,13178,28716,9325,36244,15026,12786,8237,38632,47572,43714,35840,11711,19036,13505,8998,26085,39580,48118,44422,47390,35150,9681
22060,37963,22581,1392,29096,12844,15636,27057,29014,11009,26019,27040,47708,14854,43957,28223,15922,37908,17987,46721,39812,6913,36024,29471,31652,15270,36672,39793,15004,10223
6699,4012,25289,49230,46947,15639,17821,45083,17766,30810,34108,25369,1349,13452,4153,23925,49889,48583,4324,40303,27968,2100,27977,31199,20078,42649,1632,24385,39293,16161
6079,12231,6280,21529,18027,47786,17368,35670,45382,840,43899,28799,11147,26896,14059,37724,44554,42484,14581,16959,15492,2351,23516,3276,13193,43827,38626,2667,5281,48276
24899,4025,31280,20775,10048,2313,42472,40246,38089,3972,34741,16196,48079,11148,34429,33957,4957,39749,8404,27494,45204,22375,33372,45849,19079,44155,41019,4124,3948,33542
6339,10862,31203,25348,6991,8225,953,13518,30147,6963,46109,43058,8942,20032,44247,33780,10403,6939,46340,26720,39968,40893,20121,10021,4560,25484,9712,6146,34283,23249
23527,19410,12490,45822,38977,21885,37431,42579,8299,48240,11774,10176,24835,21647,11828,14401,13201,22225,16795,15330,18326,21605,48980,49762,13066,2677,38799,14320,25806,19524
22542,18041,12360,48877,23249,6420,18541,4297,17673,38806,18351,49736,15909,545,12458,15555,29381,37619,13357,8551,12793,49260,23869,1362,49626,23464,37146,1997,49280,37904
39566,5050,8523,34777,4525,23779,41376,36912,40834,7055,6076,3395,1697,7021,11514,18264,8208,8372,47955,11843,11334,7704,45113,21920,20995,10495,22675,9512,2694,1143
17336,34227,16932,43301,39921,37903,9057,16713,13714,11460,21113,29321,45905,26881,8852,25908,8526,43564,12830,3830,39237,1433,31898,16406,43700,28520,9426,16333,48572,16467
2848,40864,48964,35185,21993,25139,23095,35434,35004,35996,12093,42362,13634,20351,36019,43886,8600,26519,37952,35462,47955,37872,34025,20937,23144,36755,8108,16014,48748,23009
47824,6753,16251,41423,30173,33313,42782,39043,37951,30421,45705,31458,29287,21285,32561,14264,47120,854,42328,24089,1997,11178,11729,17735,26620,188,754,17922,20282,13656
30109,38298,3225,47976,26609,35398,28672,34916,8050,1062,27745,15149,24935,23744,48217,27211,14903,6136,7998,31696,37693,40078,3282,535,5079,39036,31284,9863,9670,25740
35143,42860,2848,40694,12042,16570,11510,20870,26986,44787,36869,22559,37954,40572,41945,29243,1997,29649,32784,924,37346,698,108,11271,20345,28978,24999,31388,40758,1919
8181,42583,44153,46020,25157,6364,13105,8889,44719,28473,43029,38810,11592,13309,23669,842,17266,18520,20868,35353,37955,25841,15152,48274,5723,22911,49242,41064,23376,4544
24808,44516,44556,42157,19775,42521,26330,31953,40924,27196,46901,14950,28783,15760,344,41832,16422,35153,32362,25246,13101,28687,30503,28189,26447,15455,39793,5279,7982,6395
5165,4001,28598,16665,23373,14874,39852,14563,45612,13165,27962,9439,15670,30670,43100,29990,44060,33263,24049,5620,898,3340,10548,4818,17910,1706,45426,46012,12888,16351
36179,6167,46522,38874,13347,45824,18171,21377,7703,24237,39246,5203,16025,11481,44213,29211,47110,14828,24670,20214,9692,24272,13992,17078,1130,8958,18781,21523,10085,6436
19214,40813,2480,43467,7527,21946,1744,16724,40991,7342,1865,2106,41402,10755,2283,1313,6520,22379,5735,465,16335,4003,14396,35870,40022,39658,5249,41536,38191,19363
41199,29978,48406,3924,38227,14324,24009,38179,35639,31774,13230,49324,39122,14488,38232,25451,31364,33914,34429,27718,9076,24176,3669,611,7725,87,13114,17272,35788,9118
40536,42412,46766,32289,16264,30870,6393,28651,32513,36030,281,44062,1051,20256,24190,3325,32828,44524,42372,11660,6665,3394,42036,11958,22988,10753,27735,35059,43182,27262
23701,47409,45529,24490,39996,48771,18942,40111,27979,11706,13393,6259,42393,36309,51,40459,43925,26185,6303,7072,42389,22794,18400,10609,31048,39841,27932,33972,4834,31301
37838,21711,48304,13741,46967,7219,37526,32094,33917,38629,42918,3390,31785,10621,37220,22373,38627,48858,2197,30614,23938,27694,14240,37552,39597,15716,25144,27315,47759,32369
12602,21639,42825,23026,46645,27307,19096,45418,34854,23480,47235,31339,36503,28851,44206,28748,17642,20068,1627,22687,29472,4887,44092,35261,27198,48199,26985,2194,19272,37070
46175,34662,21539,10221,46215,39627,38653,46018,44174,29513,34710,25979,15417,13721,64,33860,38469,38987,36578,46772,32035,16547,16080,28361,3712,44070,8022,16719,25836,38922
4559,43524,24217,41049,44351,23138,32569,32761,8200,32459,31581,35932,22284,19775,34488,49859,43945,45276,47270,4180,19806,48077,1936,28189,42838,28789,48546,5586,6966,23477
3004,45951,30860,1108,20589,44228,45669,24842,32729,7708,29930,21487,25777,41703,36337,2988,21823,8483,5983,25800,13255,35464,47336,8637,26091,5089,16704,48285,9876,19329
43337,28757,41325,16363,4233,18765,7632,17658,37385,34006,8766,16841,27478,8532,6464,46489,38277,3724,5321,14254,24221,44460,19861,33805,36749,25955,27330,8075,32714,6219
14936,10933,29730,32766,49560,15662,7544,45246,33856,28832,11243,15395,27990,45737,39983,30559,26210,41866,11468,7532,37076,34889,7298,49995,46101,1617,11606,20107,28236,13410
18966,8280,38665,46631,18608,36390,14796,35914,19695,42703,47401,3673,25448,47084,32651,35861,8407,39422,25539,40721,10473,4545,10252,27460,6524,16958,43290,25982,17867,19869
5230,5253,35425,40854,7589,17144,9628,1459,6106,678,8081,25190,23890,27205,25239,37513,18708,25324,45308,23178,22497,13139,19572,48554,48483,37676,2740,42614,35793,40731
15257,20942,9869,27789,24175,23393,21625,35540,24101,28448,49945,27328,36126,30781,44408,1524,16861,39656,20663,40426,9352,32867,14600,48505,39604,32682,2134,17855,39873,14157
6620,3284,15288,19254,36707,34911,30915,9748,49688,35367,11798,9259,1244,38395,23565,19916,13435,29489,36773,21489,26154,14775,42068,21132,27925,8768,26922,10103,33687,10528
24912,38759,31684,13758,11992,37053,35061,764,33865,2679,5714,12192,31066,39498,31221,26,30319,33623,36448,2056,35708,37593,37305,14663,20701,48370,25252,43851,9960,37725
18218,17572,29857,27165,23977,2629,43461,13064,9846,31090,8425,13052,30214,48572,24361,19627,13022,23834,25508,31954,46797,26868,44346,15580,31343,12475,10276,32013,47656,28925
29715,24121,48276,25242,34722,31716,20924,5556,442,33587,41334,35074,19332,7011,12702,22890,39968,44588,48280,17564,25415,43480,15549,19492,24335,34786,15758,41297,6604,31212
41661,47730,44811,24906,49233,20461,28206,19891,23488,42204,39283,21582,14151,26175,33667,23955,14927,45474,25447,27692,22461,29864,42999,36391,24048,35249,5965,42257,17858,35791
23910,12191,22670,9401,43389,36880,7281,4124,591,35342,14292,41997,23251,43095,30452,24106,29779,48361,35747,26075,26295,10421,15923,23282,47122,1420,49125,41361,46394,21042
10660,44033,40387,38297,37265,25919,674,3517,38471,6530,20126,23946,31719,5169,36038,42250,40849,16645,45479,12776,31059,48721,9734,12760,14320,45379,23345,30800,23418,17062
24261,39616,48341,29850,41781,17056,24084,45419,44626,34324,13114,43086,18831,16667,32717,38982,40629,23260,45408,8847,125,2767,40391,24302,12054,41665,46597,12557,5995,6212
23284,4611,2859,36332,38161,47856,27677,46036,26933,20120,36363,12518,5324,3675,44943,46317,6025,9615,11057,4695,23732,23975,16900,37820,297,42393,23092,18187,48615,44080
13731,36174,18218,5661,11244,34040,27514,24526,30981,34830,37336,31085,3837,45935,2888,17341,11608,35254,22114,25780,35331,14063,27800,39405,20527,27987,17040,34938,11934,49220
43921,43428,10307,36710,47189,14480,20744,45516,42864,30153,28132,14529,42993,45800,44720,1213,5753,9548,46917,32396,33974,26369,29169,46348,20353,19621,38703,12173,38777,49124
17497,7426,609,25194,35561,39738,50,43513,35293,44929,4754,34283,33142,17083,13888,30879,32281,31590,21904,6702,4684,49174,19699,42021,804,35870,37496,41465,7645,40894
45995,19465,14625,4054,12418,7467,38160,3816,14693,1795,35907,31465,29340,19547,11841,44221,47269,36186,30176,44968,6410,22344,46460,382,18534,7878,15884,26332,5189,40844
44797,32436,957,33762,4314,41118,44806,28650,10635,21468,11082,23033,15068,20587,22517,10252,19548,13954,5088,20119,1049,44527,24423,19963,31001,45761,31644,14191,30366,16901
42470,47748,38014,40138,25842,13572,41883,21486,47568,27567,48780,11373,33051,17685,45716,9031,21018,15930,33451,42562,48761,35354,11174,43777,21087,25117,24604,42911,3801,46068
4680,23696,49379,1901,6599,24895,26573,4853,37548,34637,46666,31797,30347,8225,30641,3664,45541,40970,45723,32029,42105,10157,17945,4286,38145,4127,30620,17914,4022,48914
39921,46870,39573,40912,48591,31812,30795,31161,6418,5717,13983,13146,10489,5500,9354,43774,29294,30937,38848,41207,29805,19316,10180,17566,48719,19132,30022,27108,43720,1616
41614,28443,42389,35604,22100,16590,28039,12644,8970,38354,9813,39535,32530,39305,632,44886,31862,14826,25147,26706,7623,31250,11763,18943,30040,28735,36460,31778,14244,2300
11216,2710,36438,43143,11419,39553,39626,49895,16787,38017,32983,19801,38752,27142,12521,28627,16812,34550,1594,1946,47187,7951,19534,29710,22251,25010,32962,27602,16507,12372
35006,31003,35600,41307,37479,36572,16958,27947,24647,26783,15149,6329,22694,29570,19832,18242,46157,39089,28806,24166,43860,27784,2918,10594,2280,15462,49763,16947,7978,14501
47785,27193,18464,34115,67,9779,10164,19519,16106,36749,36928,48512,32909,32557,9250,46106,32036,28643,16716,48287,14570,8783,8333,8647,39918,505,31125,43669,16992,30914
16044,39444,23376,18905,44110,29091,24167,46998,22017,18238,29690,42761,19975,31906,38193,10544,8301,15359,34651,13359,41880,23672,3479,8702,33861,9288,24921,36903,49117,21367
10709,5482,36929,20857,46916,996,12634,31563,2196,14740,39152,27758,20907,4495,16488,132,45573,41024,8718,47296,34807,8579,7275,6000,41468,32926,41656,4240,43228,45938
30295,23470,13045,19717,12157,11161,30585,10382,41471,47766,10063,4327,17960,31558,30219,16907,4127,43064,7306,24472,21801,8399,7872,18147,11441,29821,19522,34904,3519,33043
24868,8334,26512,11020,19717,35848,36980,17123,33940,30743,15664,25550,2890,17182,638,46366,8404,34448,14731,10344,22495,20145,33432,49380,48467,31857,259,23154,37527,33102
17692,42269,7309,11985,26488,41102,46888,28820,3091,38432,34513,24753,6373,35958,8531,27286,2913,22031,27320,32980,44834,3094,3681,46618,18892,16087,1808,44048,27916,20137
41944,5652,23655,658,37660,49904,14611,22384,5161,31734,45018,5077,39625,23286,1956,16167,33941,34757,36419,30515,42906,32338,11090,28274,21774,20583,43821,33240,46166,15977
45100,43569,22291,40774,43326,5425,41489,6823,42467,13966,44106,19435,20933,8179,39630,9624,15329,3107,5824,29498,8705,15806,21830,38886,6863,6328,34377,37414,8356,17693
36501,47915,7363,18319,1519,4890,37437,6738,15540,35414,49342,8273,25182,18429,19200,36987,2238,24306,35949,5020,26794,2416,36816,46373,22503,31569,6576,24958,4221,9319
14393,10100,14667,3262,33885,17417,10783,46849,44714,3511,25589,42702,26272,14718,33302,45551,18797,1724,28238,7152,6830,6930,16441,25995,3954,19918,29154,3668,30601,3512
44867,37624,39763,26296,42561,33505,14624,26688,17176,21146,34673,26202,27600,25709,10671,2397,3845,20558,3018,46551,43052,27142,27720,42385,24032,20121,14200,5220,18846,32750
21253,20154,46970,6734,47760,40798,10169,32378,34625,30467,43988,15002,26211,36645,33348,47331,2471,42873,33308,13730,18144,41213,31003,24480,7514,38424,37529,28931,48487,35244
3666,7140,3885,194,2297,35840,10404,29909,27604,20166,13195,30180,8712,27727,5897,7534,13552,23552,31545,11688,17015,11725,2905,35777,1122,32859,16409,47027,4776,30635
15011,45225,28393,40900,12949,31229,18160,42661,30479,35100,4985,39187,28176,30959,3234,49473,37708,38771,1051,8098,7917,25947,44142,5287,26079,46889,39041,28493,12354,15633
2104,35075,49855,37744,15378,28549,42796,5942,37850,43682,43963,15578,23980,38679,37959,2795,4523,25947,27954,39860,26196,19209,32287,42684,1539,25393,13820,8310,26418,8417
20674,27837,3145,46727,23959,23959,38069,44151,27412,39030,43517,20389,20780,11429,45489,17828,8133,44905,7088,1550,23446,32782,20818,37287,10955,44582,22898,8039,20789,39402
26291,29038,44294,23741,5623,49754,48041,39590,25610,29056,9585,15387,31781,41655,18943,20658,3157,7772,2131,48380,31812,33282,45269,43254,10077,34076,30902,45193,33730,5998
17547,38479,40835,40586,4966,2175,45522,4678,30814,13299,2767,12542,28596,18140,39576,13558,32140,921,37963,26068,37409,35637,33755,26680,36118,48042,19688,23854,9327,13878
4338,2489,31061,18243,25688,39833,28493,42392,5836,36142,47458,40893,48873,3744,26041,44102,3604,37878,41938,15614,21333,16501,46287,9944,44171,49909,44191,32341,34055,40996
13827,9606,8028,29815,28881,17368,37297,15179,26418,23094,40769,30754,37868,15609,15957,10214,36248,29790,47849,42654,3680,6670,2449,10657,43291,23589,7336,13638,43221,28873
37171,166,9351,28779,42637,42225,34588,15977,7940,46835,265,31895,6412,41740,46963,37739,47029,4924,44688,13587,26604,38622,3515,32240,45663,2428,8037,1780,16929,18252
47050,6931,11760,13140,11659,39888,36023,26677,23759,19299,24352,27924,9229,47640,3736,16216,18313,16189,13552,17231,4316,31266,48939,31828,11966,42536,4564,49696,44790,30624
20623,8148,42104,21585,8898,33880,25674,22233,3382,16566,17163,15005,35159,23285,33602,43928,43601,36977,4476,37234,30534,2062,45076,41081,47822,6542,37712,25625,41633,27872
13935,8260,48180,17742,49829,44179,37774,34393,1258,31551,4594,11745,36555,27434,31652,2753,31782,27416,12185,29758,41539,14576,35087,19215,6633,17734,18258,24937,22708,16956
42955,48143,354,15881,24975,30921,28150,36966,4427,9627,26596,14234,22252,21166,41801,37645,46096,2896,24560,26858,16903,22728,20505,31288,35080,4876,38111,45732,2331,20432
32718,1118,40609,42269,35533,46412,42962,616,29069,36043,2840,36795,30253,46197,48841,35875,39243,27508,43795,20955,26385,38106,44044,21657,27661,32992,11949,16094,34041,24638
25929,22128,42562,41128,18334,41834,46952,43823,43773,41923,8444,21765,16460,23153,35284,11762,21738,31399,27568,31845,24603,46300,9334,33071,6557,44171,22776,40818,24427,35056
42130,7769,19248,33988,47701,20644,814,11712,41905,27676,33863,8770,39015,36818,19734,1579,20657,10159,32295,5099,45361,832,49695,42137,36702,16170,1751,16950,38404,47171
30072,47008,42292,43468,43365,1458,29784,24379,37135,11700,10219,49851,43128,41975,40012,7034,33370,19304,9183,16861,15363,49249,47768,20304,6512,30203,19016,29177,3150,20882
9364,34888,4133,14751,30867,37810,34701,23596,580,7369,6952,11838,8654,255,14209,10406,3936,47872,44108,16246,36927,35450,7167,9795,19801,8065,8592,9945,6962,40853
17360,32645,17830,32361,24727,15927,19208,6728,20149,19537,48436,18342,27517,2330,3716,46859,22531,21186,46397,11938,46731,41977,32848,39001,45996,9122,38379,3852,35462,31824
9151,16973,4879,1813,46200,13852,2713,40242,20764,30429,48192,28791,22485,23267,42910,29281,4662,34881,49892,6982,11041,26076,21508,31141,25344,40633,30334,18659,2538,36074
16163,49430,442,9744,9762,22674,41692,47428,22728,48322,39957,21096,18277,46700,45561,35218,8530,21799,15083,11013,11060,30994,20144,46113,37209,19074,27992,7542,1128,32272
48824,46074,28525,1488,25127,28288,6199,7622,35358,738,24617,48935,46560,43765,43841,11775,9631,23526,36919,26341,36742,5665,40851,36769,39325,18724,35233,35862,27435,390
36790,29900,17952,39165,43128,45338,1768,11412,42267,43857,32781,26926,8255,13111,26955,5241,13323,42551,140,30093,47379,4128,33096,1306,15266,43614,49248,32943,15563,26730
35323,22283,11692,17216,20423,12060,1814,38911,44820,43275,43984,6313,33151,32042,8708,29260,43299,48256,32230,9616,2432,45625,8397,6001,4361,15841,21576,3789,21114,14160
17220,25271,45105,31431,24891,11579,48594,17222,34044,10276,348,756,36495,21461,10781,11204,13428,6582,21973,20755,41724,40656,25611,11838,48587,35263,23011,32717,27646,29758
48957,5712,34322,6232,8650,30789,191,49625,32625,44400,9885,16094,46091,30724,43612,34927,43500,19006,41149,9993,26426,39960,25364,34039,4083,3542,6881,29425,49354,19856
38312,46686,41057,11460,24942,13021,44681,39111,5821,27611,19712,36951,19243,34788,40723,36533,24430,4321,16116,38745,22475,31228,24490,22613,32293,29284,47761,38446,16337,42270
28078,2190,44449,40022,2688,8381,42128,28094,19759,47571,30036,5328,45818,19101,35644,24802,27057,19524,1001,18151,26766,24017,8941,35252,43955,39325,16550,12921,30862,37202
38243,6092,12625,14052,7140,6450,22012,5325,10484,5069,3028,47398,18848,34687,37380,10911,6781,31639,21630,5917,31855,28666,21332,45188,5826,35671,42364,39850,4802,32840
26176,47038,3984,4132,3464,8957,24100,16777,28165,36529,12196,41374,6932,26580,9406,39505,48760,48795,47415,39227,23171,10286,27369,2073,11394,1109,27615,47347,5127,44037
23724,13507,18310,6005,13054,47869,5965,23595,12867,33221,35878,35258,30548,17545,34265,27428,49820,47806,17254,42361,9024,15329,562,11452,36362,46439,21093,36015,43797,19043
14374,44061,31664,4239,7931,37331,42480,46399,7360,32817,10025,24635,6193,42345,41912,32811,31926,5937,31198,10188,2218,43514,44506,17376,31532,42217,4787,22517,39757,44865
9066,26520,17208,45383,24749,22548,39379,44324,43196,49391,9869,23561,13196,32120,46953,26989,9896,31786,22230,9297,1959,31664,601,47236,24463,17709,48775,5425,44109,890
33393,12714,4252,8669,20929,34564,29391,44151,5762,18564,10101,17059,38825,13672,43244,15519,13315,10657,5580,24349,11303,16911,20352,43503,14145,33504,10886,8165,39486,3291
32344,44896,33570,25705,18157,25714,33433,33908,736,37935,5837,12437,8060,43181,1378,26275,47696,14912,15751,7057,44609,11813,43208,13960,39658,40801,13461,25719,25326,27693
5958,37725,49223,39505,43005,7084,28765,47297,10463,46120,45125,45460,9987,16236,2704,8864,37512,15157,18972,8393,20162,23062,41727,8644,6491,49811,45510,49370,22164,27869
49531,26442,39302,10728,40233,17490,6329,8803,8663,38871,48557,16862,11659,12058,2533,46901,14170,30716,22329,11117,4958,24501,40235,17394,17293,19938,26707,10879,17028,4219
3088,17061,21621,5421,47507,29093,29522,29871,3288,43809,16172,37344,45828,35445,44665,7081,49692,39821,15175,32598,18471,38694,11246,44776,28443,3811,21769,49428,47839,21172
7186,38945,35806,43581,33470,30,38315,43581,9375,28674,21207,40382,16078,13679,45095,3597,1695,7713,48740,4930,39461,35234,25047,19205,46157,45214,44709,36429,37359,16263
10017,38426,31959,45597,20642,42771,5644,8005,1926,47732,42431,30981,36596,44613,31865,15266,2883,7014,36164,27840,15647,5628,12182,15750,13917,14745,15374,4175,1952,22385
41121,26785,4287,43293,3736,8021,31638,37078,20381,29259,13652,43998,17967,45816,17131,9364,9451,48536,35433,18336,20248,42682,34684,20469,17628,10566,40054,44805,37084,39184
10485,21454,18622,49459,26568,27137,10467,30348,44967,31319,23955,21895,8413,22681,7002,1987,37430,20857,42431,28527,49666,27416,45359,25892,27191,9926,27438,4798,33163,45240
44597,26078,32188,46408,16210,4402,14207,37445,48348,24998,16542,39046,12471,29193,33404,1757,3701,26759,42241,15306,2412,19737,15087,10167,5149,29346,32084,45818,14287,9941
27667,22741,19653,29281,17843,24200,4736,8497,23298,1102,12724,10367,13201,38070,8819,49488,23555,46565,10973,28567,11273,11557,31226,27362,22606,49637,46398,46448,39007,29286
39087,3398,26291,25487,25507,1359,44637,48490,1038,41927,9001,11903,41244,42410,2978,29139,27437,23978,34045,30549,47376,26924,18277,9054,49283,655,37048,49601,12359,44464
4164,12177,26417,42577,32472,17318,39554,43298,11724,45077,5281,36296,48731,32026,16804,7954,24386,559,22664,42155,44059,30025,36951,40485,11021,30164,24017,30587,8517,37637
